PreXwwylmG23hnheZ__zGw,-476.04037689100926,-4308.680743038112,35.0,manhattan
KvVpitc2A3TGm62WMnWezA,-470.8981041325554,-4315.693541712131,35.0,manhattan
z2NHNmEClTbKyRHYDy3SrA,-481.09835984771604,-4301.779261944831,35.0,manhattan
qsl5om--I0kZi23Usl3loA,-465.75584112972973,-4322.706343962134,36.0,manhattan
zy6cLa1Vj1mQMaoKQUpDQQ,-486.2406446313002,-4294.8777898531125,35.0,manhattan
MKtN-miE7D8Sn7XSV6FZDg,-460.52929588760026,-4329.719144536735,36.0,manhattan
XETBvcvgMGXy98zM0aUxIA,-491.29865394536665,-4287.864996245659,35.0,manhattan
eEvh4QrtVyvQjJI6BT7NlA,-455.3027605589466,-4336.731948804867,36.0,manhattan
XSqq-fNLRumeAB_mWOcoqg,-496.4409579292018,-4280.963531246426,35.0,manhattan
C5cKCYx-sJC60-vkOxIGUA,-450.1605269760107,-4343.744761898241,36.0,manhattan
ttmEjmYpMpUuU5rKxKBDtQ,-501.41467870902915,-4274.173377879052,35.0,manhattan
qVQOKyetuYkPjcMrPgVRSA,-444.9340113913006,-4350.757573493952,35.0,manhattan
PHLnPXkKg6lMTsoNDiqCVw,-506.3884162450587,-4267.2719083662905,35.0,manhattan
W5qHz8RB540bCB0mZoIL0Q,-439.8760890684382,-4357.770398811524,34.0,manhattan
8915v3hjpC7kz_c5qugSzw,-511.2778625871334,-4260.481755859985,34.0,manhattan
usR8sESazS4f1rKiJIXxPw,-437.01078411137706,-4347.417516220176,29.0,manhattan
8QIeofp-Ql-EfvJtY_YI2A,-430.2659834008706,-4372.4640061809505,30.0,manhattan
lRAycEeukH-IupvtSja-GA,-516.1673256776311,-4253.580287094994,34.0,manhattan
NFGgkW5pl6SNlkuSvReP2w,-440.29854176023633,-4341.07250026744,28.0,manhattan
L94_6lzcrN34WTYaK0RZrQ,-425.79809775374156,-4380.033472939281,30.0,manhattan
6wZdZyWckoedGblEQ6rKcw,-520.8882041744928,-4246.790129175854,33.0,manhattan
FQF4emWeFI5rzGgh620bGg,-444.4293247606741,-4333.057744031635,27.0,manhattan
y8vTcIjWbs1ioXWaBxlNrw,-421.33021490651146,-4387.714261887472,29.0,manhattan
UiS37gOWKtwddzvRxh5yIw,-525.5247983287675,-4239.999968276965,33.0,manhattan
ydVSl66WE8d0ejFrtdd2pg,-448.728707562708,-4324.931680839656,28.0,manhattan
gZo8zWTCrSZEPrYCETZZ6w,-416.9466325836805,-4395.3950582878715,28.0,manhattan
0BxQg7RoyZd-RS85ayO10w,-530.0771079073854,-4233.2098042425405,32.0,manhattan
