r5DqC1wcUi2Lw6T4GvUxwQ,40.43782,-79.933351,212.0,pittsburgh
tB8FDAVr21hPNQzUlkFwNA,40.437783,-79.93289799999998,291.0,pittsburgh
XT0SfJ69DraxYwFZRbu1BQ,40.437753,-79.933464,248.0,pittsburgh
9z-gz6woL6qhvOfXERRwxg,40.437854,-79.933327,200.0,pittsburgh
zWXRaqUSm1umEv7Cva-4cg,40.437749,-79.932722,277.0,pittsburgh
xrAxUJdNUmmtrhJr5Xr3tg,40.437734000000006,-79.93361299999998,266.0,pittsburgh
SdsqAzCYiqySm8HZadDMSg,40.437957,-79.93331899999998,165.0,pittsburgh
MNbTIrvwYttzJGCAxWWjlQ,40.437746,-79.932665,273.0,pittsburgh
irQhUbJCvDBG8LrqxeEjHA,40.437728,-79.93375799999998,269.0,pittsburgh
YeXyrKZJ7HdcagRwdaBbKA,40.438018,-79.93334799999998,152.0,pittsburgh
zkoW1ZxJwhhJ8wRXaEoLpg,40.437746,-79.932556,268.0,pittsburgh
n7e8Y4c7ig4oMq_eB7t6SA,40.437725,-79.933902,270.0,pittsburgh
STFp_UXqSh7-9DSpX4RvgA,40.438081,-79.93339799999998,146.0,pittsburgh
zpQ2an9KBhmtt0sWNBrDdA,40.43775,-79.932451,267.0,pittsburgh
crq4npOr4M4gc7v653GizQ,40.437724,-79.93397299999998,270.0,pittsburgh
CUzU1eZrJYgUS0fp3I0dvg,40.438149,-79.93346099999998,146.0,pittsburgh
VjSGRCOVxfF3DezZw9-3CQ,40.437755,-79.93234499999998,266.0,pittsburgh
scLvPENGzVRYLTVrUYGedA,40.437724,-79.93410799999998,272.0,pittsburgh
w74i-BJGAv__CKsQh0QpoQ,40.438226,-79.93353,146.0,pittsburgh
6vwWRb6Idq8B6eF887Gy2Q,40.437762,-79.93223299999998,266.0,pittsburgh
rdUNgjwrax2qovreexpLWg,40.437655,-79.934077,126.0,pittsburgh
YzEbFV8FtlvptvFWxhKbmw,40.437725,-79.934174,272.0,pittsburgh
Fg_h6LhdcCeWwOFBagkcnA,40.438306,-79.933603,146.0,pittsburgh
YEi3KYIm7-3za-PfJRxAug,40.43777,-79.932117,265.0,pittsburgh
Z2428qrsD2hVudc-pF7ekw,40.437564,-79.934032,173.0,pittsburgh
-5Y0mLdfxB3EJ7RRJ0Jbyg,40.437725,-79.934239,272.0,pittsburgh
STW_av0ZkyHwahjiPxej7Q,40.438347,-79.93363999999998,146.0,pittsburgh
HnI3CQVzA4qnDIxOmSOUgA,40.438313,-79.93345500000001,28.0,pittsburgh
rcFpD4k-H408nmWuYcLbrA,40.437778,-79.93199799999998,266.0,pittsburgh
ZN0OEW4vLd84T4uUyyNyDA,40.437453,-79.934013,171.0,pittsburgh
s_sB1vColGgehXQwNHl-aA,40.437725,-79.93435699999998,271.0,pittsburgh
qyZAbzUM-rCQrNMzianlMA,40.438428,-79.93371399999998,146.0,pittsburgh
cZEi1bSAqO2fQY9VVOhIEg,40.438364,-79.933328,73.0,pittsburgh
l_fjmJKS_eiKqFVComOYJw,40.437787,-79.93187900000001,266.0,pittsburgh
c6xIUfqhpi_N5GQDB00adA,40.437362,-79.933991,169.0,pittsburgh
kXIXwl6ggGhHKma-H29hQA,40.437723,-79.93446899999998,270.0,pittsburgh
ctbbKWVCGCtVY7Hd4V6QEw,40.438508,-79.933789,145.0,pittsburgh
RXX_x1D-5zZGR1puVvKwwA,40.438379,-79.933254,75.0,pittsburgh
g0WZ1Ut6fs6VDABWu_5JTA,40.437795,-79.931758,266.0,pittsburgh
cvNHMptkfTsI7Hq5Adc5Mg,40.437278000000006,-79.933971,169.0,pittsburgh
mm3G-EuLSxLZN-4dgnssOg,40.437735,-79.934444,141.0,pittsburgh
tQmV__a9lWPuon5d7-81iQ,40.43772,-79.93453000000001,269.0,pittsburgh
tE1ZC1hpCicqy7tvZPHQuA,40.438587,-79.933863,145.0,pittsburgh
IN0Zm_7AqLsONBDtBsJGHg,40.438404,-79.933127,75.0,pittsburgh
h9cGpau2mOZDLQzJ0EpudQ,40.437803,-79.93163599999998,267.0,pittsburgh
5uSokG8wZ1ow3nf7K-GRpA,40.437198,-79.93394999999998,169.0,pittsburgh
i-pDlDf0fOvDYC_C6v2IsQ,40.437808,-79.93446299999998,227.0,pittsburgh
3wI5QeY1jFe6eEnh5nZNBw,40.437712,-79.93465999999998,266.0,pittsburgh
Ka-kyrT8V2-Y2KFqTk-YoA,40.438626,-79.93389899999998,145.0,pittsburgh
SyYOASQu-7gDgGSdlpD9Hg,40.438428,-79.933009,75.0,pittsburgh
sUpGgfo-mEziMamsJioUBA,40.43781,-79.93151299999998,267.0,pittsburgh
dEPaw81idHpxfjP7wF5jaQ,40.437087,-79.93392299999998,168.0,pittsburgh
lpJN7NJbZAQ-aRMrJ1eekQ,40.43802,-79.934374,35.0,pittsburgh
CP-cW11wXeanEcNh6CAl7g,40.437699,-79.934792,263.0,pittsburgh
3zpIyB0gwz-jH_kM66LO1Q,40.438665,-79.93393499999999,145.0,pittsburgh
Ud9f5D-MT4SoT5O2o-YCfg,40.438452000000005,-79.932893,74.0,pittsburgh
jkxcK-V-bjhvk7pil5Dq1w,40.437818,-79.93138899999998,266.0,pittsburgh
