PreXwwylmG23hnheZ__zGw,40.781149,-73.987263,35.0,manhattan
KvVpitc2A3TGm62WMnWezA,40.781212,-73.98720199999998,35.0,manhattan
z2NHNmEClTbKyRHYDy3SrA,40.781087,-73.987323,35.0,manhattan
qsl5om--I0kZi23Usl3loA,40.781275,-73.987141,36.0,manhattan
zy6cLa1Vj1mQMaoKQUpDQQ,40.781025,-73.98738399999998,35.0,manhattan
MKtN-miE7D8Sn7XSV6FZDg,40.781338,-73.987079,36.0,manhattan
XETBvcvgMGXy98zM0aUxIA,40.780962,-73.98744399999998,35.0,manhattan
eEvh4QrtVyvQjJI6BT7NlA,40.781401,-73.987017,36.0,manhattan
XSqq-fNLRumeAB_mWOcoqg,40.7809,-73.987505,35.0,manhattan
C5cKCYx-sJC60-vkOxIGUA,40.781464,-73.986956,36.0,manhattan
ttmEjmYpMpUuU5rKxKBDtQ,40.780839,-73.987564,35.0,manhattan
qVQOKyetuYkPjcMrPgVRSA,40.781527,-73.98689399999998,35.0,manhattan
PHLnPXkKg6lMTsoNDiqCVw,40.780777,-73.987623,35.0,manhattan
W5qHz8RB540bCB0mZoIL0Q,40.78159,-73.986834,34.0,manhattan
8915v3hjpC7kz_c5qugSzw,40.780716,-73.98768100000001,34.0,manhattan
usR8sESazS4f1rKiJIXxPw,40.781497,-73.9868,29.0,manhattan
8QIeofp-Ql-EfvJtY_YI2A,40.781722,-73.98671999999998,30.0,manhattan
lRAycEeukH-IupvtSja-GA,40.780654,-73.987739,34.0,manhattan
NFGgkW5pl6SNlkuSvReP2w,40.78144,-73.986839,28.0,manhattan
L94_6lzcrN34WTYaK0RZrQ,40.78179,-73.98666700000001,30.0,manhattan
6wZdZyWckoedGblEQ6rKcw,40.780593,-73.98779499999998,33.0,manhattan
FQF4emWeFI5rzGgh620bGg,40.781368,-73.986888,27.0,manhattan
y8vTcIjWbs1ioXWaBxlNrw,40.781859,-73.986614,29.0,manhattan
UiS37gOWKtwddzvRxh5yIw,40.780532,-73.98784999999998,33.0,manhattan
ydVSl66WE8d0ejFrtdd2pg,40.781295,-73.986939,28.0,manhattan
gZo8zWTCrSZEPrYCETZZ6w,40.781928,-73.986562,28.0,manhattan
0BxQg7RoyZd-RS85ayO10w,40.780471,-73.987904,32.0,manhattan
ZpRr1Vh21OjK_1wQNfYF0A,40.781209,-73.987003,31.0,manhattan
rw_ldzCS8Ss-B2uPQbdHww,40.781998,-73.98651099999998,28.0,manhattan
5itoawYR0V4MeaAOINQ6eQ,40.78041,-73.98795699999998,32.0,manhattan
ruymbvoKYmWAUqQki9eJ4w,40.781142,-73.98705600000001,28.0,manhattan
3o_RhRV5QIlznHXWasGMUQ,40.782068,-73.98645999999998,28.0,manhattan
p423zXT2JFC555yhL2QEQg,40.780285,-73.988061,31.0,manhattan
lVE0Z6W76wNp0OD0QFI8aQ,40.781043,-73.98710799999998,7.0,manhattan
GxH75XfloMnhhV7eGkaf5w,40.782139,-73.98640899999998,28.0,manhattan
lRvanwUumC6FM4Ra8FsuHQ,40.78022,-73.988112,30.0,manhattan
cv2dLvpkTHA0SUX21pQLbA,40.780947,-73.987109,351.0,manhattan
