6rIMyvAZUW4sT3ffqYOg0w,40.705532,-74.013574,209.0,manhattan
RUwf0764RCyKTjhdS_n0UQ,40.705614,-74.013514,210.0,manhattan
SPuFd-RJN2dMjTJO9iq5AA,40.705452,-74.013636,211.0,manhattan
tXgCAaFTdZy0fviGV13FHw,40.705696,-74.01344399999998,214.0,manhattan
nPn-6P4ec_EEyRspeLmiCg,40.705367,-74.01370699999998,213.0,manhattan
lj23n4e0KAkaHdl5InXV6A,40.705772,-74.013379,213.0,manhattan
7bIUHHFlN0bq69vDAdxhNg,40.705288,-74.01377499999998,213.0,manhattan
Ix1UZEOGUY8JODe_3muikw,40.70585,-74.013314,213.0,manhattan
OASjmep3lthu2ZMxdy1Yyw,40.705207,-74.01384200000001,212.0,manhattan
1wAa3lXFOgrhjyPy4yQ3fg,40.705889,-74.01327899999998,213.0,manhattan
Gm9lnWaJ_87TpE8AMtKGzw,40.705884,-74.013366,269.0,manhattan
X3vmx5W_KfEY4DL8zmeR1g,40.705123,-74.013908,210.0,manhattan
edsMfgaIoHJeLxDXmxcIWg,40.705967,-74.01321199999998,213.0,manhattan
YrOgh6IMfl8VU5ssqwwAJQ,40.705927,-74.01348199999998,300.0,manhattan
gaayQwcw06R2oo9DEh8QCA,40.705035,-74.013968,205.0,manhattan
aw5Je9pZfXrKmigS52bttw,40.706044,-74.01314599999998,213.0,manhattan
qBw9pc9LdHIC1pbpVqfcgw,40.705972,-74.01359499999998,295.0,manhattan
vJEZHLgYlsOvL6j2-ODIVQ,40.704921,-74.014032,203.0,manhattan
A8wna1oSi02BKUrAG9ElJQ,40.706082,-74.013113,213.0,manhattan
qQHAha26rafzcxIeDTllBA,40.706012,-74.013714,295.0,manhattan
vTn_BTRyyHC2Oqs5QraWMQ,40.704886,-74.014054,205.0,manhattan
_Yjzn5DFZAiklBn0cvkalA,40.706057,-74.013121,208.0,manhattan
tWTppCD-KBZdEYvcA56qHw,40.70619,-74.013019,213.0,manhattan
1aANmmnD_oS7IdFP7t45Ng,40.70605,-74.01382599999998,295.0,manhattan
qoNiciXUaEK7vW-2v4YUrg,40.704821,-74.014094,205.0,manhattan
_xQZouUhbkR4-yLc0Kce1g,40.705973,-74.01317299999998,201.0,manhattan
ZIThbO8vCp0RUGL7B3n63w,40.706233,-74.012984,212.0,manhattan
T77gY2Cd-oheZxl7JP66ew,40.706087,-74.01394,294.0,manhattan
oAbI3pdRek7VYsxEWS01vw,40.704767,-74.014128,205.0,manhattan
3XLbusXouWwfFO_bLnYcCA,40.705879,-74.013214,199.0,manhattan
MMtyGV8lZQnN3lPgErH-pQ,40.706315999999994,-74.012915,212.0,manhattan
pMy9edPv6T4Uzv6ncwOK0w,40.706107,-74.013998,297.0,manhattan
Rv_-gQp8X2BNNivikQCx6g,40.704683,-74.014212,234.0,manhattan
q3yoIwZct1t6_8Vrpcr_5A,40.705788,-74.01325799999998,202.0,manhattan
1f2UpG2qeODrCQr6hB86yA,40.706398,-74.012849,211.0,manhattan
XImZNgcRB4s32sTeUtJR8Q,40.70613,-74.01405699999998,297.0,manhattan
a4wIszxUpEpwemhOVfAjag,40.704491,-74.014273,346.0,manhattan
5KVX73n_xgtvjH8f1j7_YQ,40.705745,-74.013281,202.0,manhattan
TPh_AP2Q4Y_9o8kVcYg9iA,40.706481,-74.01278399999998,211.0,manhattan
jy-BJQ5DNccewQOOLIh43Q,40.706168,-74.01416800000001,294.0,manhattan
f1bv-FIHneD9s1QToI_cRg,40.704425,-74.014257,3.0,manhattan
X240AkLL-Vb3HQxKUKGOQQ,40.704552,-74.014303,336.0,manhattan
5v_74U2KfrMq15B9UJC-IA,40.705659,-74.013323,199.0,manhattan
5pAqVb35G4KJNTgtjX4rHw,40.706565,-74.012718,212.0,manhattan
0oN3H8-CiK1xNXT_E8oFDQ,40.706217,-74.01425,322.0,manhattan
q3dP4TVcv4QMyfMZgkdJ1A,40.704495,-74.014342,145.0,manhattan
8DkxQyhGWoT0_OnDJ6c48Q,40.704334,-74.014267,6.0,manhattan
fO5XkSMhsv7PwBaoOY-MWw,40.704658,-74.014437,298.0,manhattan
1zYbvLC1nwUQ8ncj6xBJOg,40.705571,-74.013356,192.0,manhattan
3Oqcp33c0zUouLOsC1Yjqg,40.706652000000005,-74.012646,213.0,manhattan
aIuJVOe3gK-FPII_yobgig,40.706239,-74.014329,42.0,manhattan
22_e9WDif-59scecX28SIQ,40.704564,-74.01444599999998,113.0,manhattan
mpZ3uBV9-sXei-AYMVmfCA,40.704226,-74.014285,7.0,manhattan
nw_DYU41YAnKaA1W3B9XCg,40.704699,-74.01457499999998,290.0,manhattan
-j3Fd7ykUt9PiK24IXnSsQ,40.705481,-74.013372,184.0,manhattan
4Os5y5YjRriX3yfOfYAxyg,40.706739,-74.01257199999998,213.0,manhattan
qF8LEFGzAKFAklUBX3pC8A,40.70611,-74.01443399999998,17.0,manhattan
iqXW__UG_FchxAdlJiHB3Q,40.706266,-74.014258,5.0,manhattan
Dd0fS1oGdm7xfbyRXWms8w,40.704603000000006,-74.01457399999998,110.0,manhattan
6Emt-3ExJDsSo_L92b6N0A,40.704185,-74.01429300000001,7.0,manhattan
zYB1k2ng7dx_Oh9PfJ99TQ,40.704739,-74.01471999999998,288.0,manhattan
vjaBDxsjfEvskhh3Bu31aw,40.705388,-74.013377,181.0,manhattan
JOz--f0_0BTzvFRXIVElvQ,40.706782,-74.01253599999998,212.0,manhattan
WTLWVQVBleq-PSJilA7kTQ,40.706066,-74.01445099999998,16.0,manhattan
B-fuQhdWvkh2ZF_5JsQvEg,40.706336,-74.014164,57.0,manhattan
KOWZHmKOo76uMl-V7V-gew,40.704637,-74.01469,109.0,manhattan
fBWBoGFHY-j8uTie9WrODA,40.704103,-74.014308,8.0,manhattan
0hSDLIeeJgB2iSchmnCT4w,40.704772,-74.014858,286.0,manhattan
RxyHY-u5fZJLz29eiFQ2sg,40.705297,-74.01337099999998,174.0,manhattan
hTYYLu2yRthWyB4d5KZX6g,40.706436,-74.01222,112.0,manhattan
0s6eNy22bxDSAIkk1pMR6A,40.706773,-74.012522,210.0,manhattan
Nf9Ef5PLlNktxXHYo_i5zg,40.705972,-74.014487,17.0,manhattan
uAAWbT9TgtalCXfrTb21UA,40.706396000000005,-74.01405799999998,49.0,manhattan
sCSZIh5lnOaKCo7U3-AxEA,40.70467,-74.014819,105.0,manhattan
p5LjHODHQXn_jRRWU4wSEQ,40.704013,-74.014325,8.0,manhattan
S3uxuofxVcGE5QnkY6nBwg,40.7048,-74.01499100000001,286.0,manhattan
tunGVS5_LtL659x6JCVoyA,40.705216,-74.013361,174.0,manhattan
DSoBeTq7WTLmP6l19YUdFg,40.706414,-74.012115,274.0,manhattan
qPWGEgNoLtr9QoTPCFMa3g,40.706825,-74.012499,212.0,manhattan
UW_CmBONjiA2FT35s-eqRw,40.705924,-74.01450600000001,18.0,manhattan
uxl8X3KCnUVkvW7Qp1KLAg,40.70643,-74.01401099999998,46.0,manhattan
mMtCKEFp1i0e5IWR9cmcEg,40.704702,-74.01498999999998,103.0,manhattan
6MivqPUppBSxMFwSAk0U9Q,40.70392,-74.01434399999998,8.0,manhattan
gzCDSjBof0ssFFyPwzSdQg,40.704814,-74.01505899999998,286.0,manhattan
Ssnu6GEQUyrcBHLdSwppwA,40.705131,-74.013351,173.0,manhattan
ADIuOaGwJXd5NqsZpYY_-g,40.706387,-74.011978,288.0,manhattan
sFOr2VOgjqbheHEbUA-D7g,40.706905,-74.012434,212.0,manhattan
1ISJB-gv-JoivYOM_lF4cA,40.705834,-74.014545,18.0,manhattan
lmL137DAnJepCV1bDIWNyg,40.7065,-74.013919,45.0,manhattan
_LrTKdf2YejHsahSkVY1sw,40.704717,-74.015066,102.0,manhattan
IHti8VAU3bqcOlTtv9zRQA,40.704827,-74.014977,36.0,manhattan
mUH-xRflTJHIjeqd2ypNcg,40.703824,-74.014363,7.0,manhattan
WlHNCPnEaQa8ehdmQMN4qA,40.704841,-74.01519,285.0,manhattan
SKCom5QZm_RkGEqr8hFwqw,40.705045,-74.013339,175.0,manhattan
dbHzdC57XSUlRGwPg8zZBQ,40.706363,-74.01187199999998,293.0,manhattan
_W95JOGQ-bLtaUCNoxatiw,40.70689,-74.01243000000001,210.0,manhattan
Bel23-789_jxPXJHat7yDg,40.705744,-74.01458499999998,17.0,manhattan
FhKq0Ux-61tDNwz9gLmf_g,40.706583,-74.01381999999998,39.0,manhattan
Nwqia2A7LONw_KJre5z3rA,40.70474,-74.015203,101.0,manhattan
AR0F3vw_ybqmfLFaMT8K7w,40.704876,-74.014941,25.0,manhattan
7pKZqSq4ZK20pwwbT9Kcqg,40.703713,-74.01438199999998,7.0,manhattan
cMlFGHSTzDh6sKz4W7rskA,40.704865000000005,-74.015315,284.0,manhattan
teCxlT4i5KnSDSDfuduVCA,40.705004,-74.013254,254.0,manhattan
I-WsfQvoGdpDldDSuZMuvw,40.704982,-74.013301,230.0,manhattan
FoeGmPY34riltoUc7SSOzw,40.706303000000005,-74.011747,197.0,manhattan
DR5h_BOJoDmeAperN41wsA,40.706282,-74.011651,285.0,manhattan
Nr2ckAY4OvCZGoeougLDBg,40.706987,-74.012365,212.0,manhattan
K6bgpal4QZwmIJ3PPTL0ww,40.705655,-74.01462099999998,17.0,manhattan
2yKdIDG3TvjpRpD8sFMV8A,40.706661,-74.013751,35.0,manhattan
7cK7aeUPUf_5Ja9pQWQ1RA,40.70476,-74.01531700000001,102.0,manhattan
ppurzkJBudFwOyQuZBeVJw,40.704909,-74.014921,6.0,manhattan
oQkXYCu0da7PoLHkKGIeQw,40.703643,-74.01439599999999,8.0,manhattan
0KzqlDQ6WnHt2cPox5VEKw,40.704885,-74.015437,281.0,manhattan
_Ir-Mc6p7mC7hH6jTyWkzw,40.705013,-74.013124,274.0,manhattan
PLAsg8gz6Prce4T-pcphZg,40.704856,-74.013334,183.0,manhattan
K-RyZCkXIIU-Pu99vieA3Q,40.706228,-74.01177,192.0,manhattan
G5KyCS_6E51skZiC5vM-Aw,40.706258,-74.01155,282.0,manhattan
Oe3W5Z6VuKzRM8EsDjZnQw,40.707045,-74.01230499999998,211.0,manhattan
-8N4BxLW_3ZEEDrZ53m6Yw,40.705565,-74.01465999999998,17.0,manhattan
Ui3Rp-a76O7FSZJKePZTfQ,40.706736,-74.01368999999998,31.0,manhattan
rDldrDt1E7Hic_j-4HGfwQ,40.704767,-74.01536199999998,101.0,manhattan
HAeT1RtzF0Ph6Nv3uVeZHA,40.705015,-74.014875,18.0,manhattan
93G4sHZIgRnGwZw2tKLNzw,40.703582,-74.014409,9.0,manhattan
kAhW1PLOZ8btpNcHmHixDA,40.704899,-74.015557,278.0,manhattan
4nhBiegMkZy-rdXqWyCUbA,40.705007,-74.01300999999998,273.0,manhattan
jQmwkZbA9TCXE--XnZYqiw,40.704755,-74.01332099999999,169.0,manhattan
tqLHWAycDw86nZsiDsbHDg,40.706141,-74.01179399999998,184.0,manhattan
fm3dERZQ3C__eJmMvPxFcA,40.706228,-74.011441,284.0,manhattan
pCQkQReINSK4SpjERTmsag,40.707077000000005,-74.012291,212.0,manhattan
BEv7bZnkvF5DPlw5ORb-Og,40.705471,-74.01469799999998,16.0,manhattan
EF-sCteJxTWng4aQIXpBHQ,40.706773,-74.01366299999998,29.0,manhattan
hY3wPPu54-F_VGg_nGkKkQ,40.704791,-74.015523,98.0,manhattan
BR959etQo1clE5NNeeXw5Q,40.705105,-74.01483899999998,16.0,manhattan
QCaGlWBE7LmXOA2OcXYpWQ,40.703615,-74.014398,127.0,manhattan
sW0iMPbS6Ztdx87iGmmlaQ,40.703497,-74.01442699999998,8.0,manhattan
o6Q0PakonoPQo9Wg2cBSMA,40.704908,-74.015679,274.0,manhattan
qOIMVvqPPTXe38FBJUSxsA,40.705001,-74.012879,273.0,manhattan
8CjmzsHdgdQ7Q7p0-rEOYQ,40.704656,-74.0133,172.0,manhattan
ogxqnhRqkXXeHqHKRnhzFA,40.706059,-74.011815,188.0,manhattan
EcaNEaxMvGU2rrvWP6ypfA,40.706193,-74.011317,289.0,manhattan
uIK2Dj911w7cEVSGe5PEHA,40.707127,-74.012237,211.0,manhattan
ZxxNdGsAm-yyeZ92zZ5YBA,40.705378,-74.01473299999998,16.0,manhattan
PvFxEVXrdttpY_1cOELhLA,40.706813,-74.01363499999998,29.0,manhattan
RjuRf1DNzqMBREW1RQdQmw,40.704802,-74.01563799999998,94.0,manhattan
fDHbFfqveH-EHLa2rO6nqw,40.705194,-74.01480500000001,16.0,manhattan
PQeaNarage-8nD7mYWEaKA,40.703613,-74.01428,83.0,manhattan
G1_UU9q6qhDaP226e-B85g,40.703409,-74.014442,3.0,manhattan
x9uZOaw8pWtXEAjGWnCCmw,40.70489,-74.01567699999998,175.0,manhattan
tpBtQTCJCgTPsHPxiJUIcw,40.704911,-74.01573899999998,273.0,manhattan
yvxNQLm-b8HDxjVMsTGy6g,40.70503,-74.01566600000001,210.0,manhattan
7pyEw-6MIjt7ohSU7RgtNA,40.704994,-74.012753,274.0,manhattan
TDMscW_ZB3QuNs9EEqiUWg,40.704555,-74.013287,172.0,manhattan
